"Values - Electronic card transactions A/S/T by industry group (Monthly)","","","","","","","","","","","","","","","","","","","","","","","",""
"","Actual","","","","","","","","Seasonally adjusted","","","","","","","","Trend","","","","","","",""
" ","Consumables","Durables","Hospitality","Services","Apparel","Motor vehicles excl. fuel","Fuel","Non-retail excl. services","Consumables","Durables","Hospitality","Services","Apparel","Motor vehicles excl. fuel","Fuel","Non-retail excl. services","Consumables","Durables","Hospitality","Services","Apparel","Motor vehicles excl. fuel","Fuel","Non-retail excl. services"
"2006M01",963.9,802.6,423.4,95.7,196.8,73.7,336.7,776.8,967.4,845.4,395.8,108.2,216.1,76.1,346.3,827.6,963.7,844.2,389.2,107.8,217.8,74.9,345.0,832.4
"2006M02",903.1,742.7,399.1,100.5,180.6,69.9,337.1,846.8,966.1,843.5,396.1,109.3,214.5,75.1,358.4,842.1,970.4,849.0,393.2,108.6,218.9,75.3,353.0,842.1
"2006M03",992.5,841.3,426.2,117.5,232.7,80.9,384.3,942.0,978.7,858.4,393.1,109.3,231.0,75.8,356.0,856.9,979.8,854.9,397.2,109.4,220.0,75.9,362.8,850.5
"2006M04",968.1,805.6,409.8,100.0,226.7,70.5,367.8,785.0,993.9,856.6,404.0,109.5,210.6,76.2,372.0,859.6,990.5,861.3,400.6,110.5,221.3,76.6,372.9,857.0
"2006M05",974.9,826.8,370.2,115.8,236.3,78.6,389.5,880.8,999.4,870.4,402.2,112.2,226.4,77.2,386.6,867.1,999.4,867.6,403.9,111.8,222.8,77.4,382.6,862.1
"2006M06",950.7,808.2,363.6,112.0,222.9,75.5,379.4,821.6,1007.5,883.3,408.4,113.6,229.9,78.6,387.6,854.7,1005.9,873.3,408.1,113.5,224.5,78.1,388.9,866.6
"2006M07",979.1,820.2,405.7,113.1,208.2,76.7,394.8,881.2,1010.6,872.9,411.9,115.1,221.6,79.6,390.2,874.9,1011.1,878.1,413.3,114.9,226.3,78.9,387.9,871.8
"2006M08",993.8,804.0,397.3,119.4,191.1,79.3,396.8,922.4,1014.5,877.0,421.7,116.4,225.3,79.3,387.7,882.2,1017.6,882.0,419.5,116.1,228.1,79.6,378.8,879.4
"2006M09",978.7,831.2,404.6,116.3,214.0,79.0,358.5,847.6,1013.7,887.1,422.4,116.3,230.3,79.8,364.3,881.0,1026.2,885.8,426.5,117.2,230.0,80.4,367.6,889.4
"2006M10",1049.2,889.3,429.1,116.3,219.4,79.0,349.9,858.0,1038.4,898.7,435.3,118.8,232.4,81.3,352.9,901.6,1034.3,890.6,433.3,118.5,231.8,81.3,359.2,901.4
"2006M11",1069.0,942.7,443.4,126.6,236.1,84.7,351.3,951.3,1042.6,891.9,439.7,120.1,233.2,81.9,354.3,917.0,1041.3,896.9,439.6,119.8,233.8,82.2,356.0,913.5
"2006M12",1257.3,1372.5,504.1,135.4,344.5,95.5,372.3,962.8,1046.2,896.6,444.1,121.2,236.0,84.2,365.0,928.5,1047.6,904.7,445.0,121.1,235.9,83.2,358.0,924.7
"2007M01",1046.1,875.7,477.1,111.4,221.9,84.2,348.6,894.2,1048.6,914.7,449.6,121.8,239.5,84.0,358.3,933.4,1054.1,913.3,449.0,122.2,238.1,84.1,362.0,934.4
"2007M02",997.6,819.5,455.9,113.6,201.3,78.8,343.7,946.1,1067.1,928.6,453.4,123.4,239.4,84.6,365.3,942.9,1061.5,922.2,451.9,123.4,240.4,84.8,365.2,943.1
"2007M03",1094.0,918.0,496.6,132.5,248.8,91.1,395.6,1031.3,1069.0,929.2,453.4,124.9,242.7,85.7,368.8,952.6,1069.1,930.3,454.9,124.7,242.6,85.5,367.4,950.7
"2007M04",1034.4,872.7,455.2,113.0,254.8,79.2,363.4,885.0,1074.3,938.3,456.7,122.9,242.3,85.3,369.1,949.3,1075.3,937.1,458.5,125.9,244.7,86.3,368.8,957.3
"2007M05",1061.5,876.6,431.1,133.5,245.6,89.8,378.0,988.6,1080.3,919.7,464.0,128.3,234.8,88.5,369.6,969.4,1080.8,942.2,462.7,126.8,246.5,87.2,368.5,963.5
"2007M06",1028.1,873.2,419.6,122.9,249.1,83.1,361.2,912.7,1086.8,952.8,467.7,127.0,251.4,87.3,368.5,971.2,1086.2,945.9,467.2,127.8,247.9,88.3,367.7,969.0
"2007M07",1045.1,874.3,453.7,127.7,228.7,86.7,373.3,998.0,1090.4,941.5,471.6,128.7,249.2,89.2,368.2,978.4,1091.4,949.1,471.2,128.8,248.9,89.3,369.2,974.4
"2007M08",1080.1,874.8,455.5,135.5,216.6,91.3,379.9,1030.2,1099.2,947.5,472.4,130.2,250.8,90.5,372.1,972.4,1095.5,951.3,474.1,129.8,249.3,90.2,376.2,980.9
"2007M09",1057.8,888.9,457.9,124.9,226.8,86.6,381.6,922.3,1097.1,962.1,478.4,131.0,253.7,91.6,391.1,986.3,1099.5,952.3,476.3,130.6,249.3,90.9,389.8,988.8
"2007M10",1115.0,946.1,457.7,133.1,235.9,91.0,399.7,973.8,1102.8,948.1,465.0,131.3,247.0,90.8,402.4,997.0,1104.7,951.6,478.2,131.4,248.7,91.3,407.9,997.6
"2007M11",1142.8,1017.8,488.0,140.6,254.2,96.8,428.8,1051.5,1112.4,953.8,479.7,131.7,246.1,91.8,432.7,1004.6,1111.5,949.4,479.9,132.4,247.7,91.3,424.9,1006.6
"2007M12",1340.3,1435.7,540.5,146.5,357.6,100.8,443.2,1050.9,1119.1,942.9,482.0,133.5,246.7,90.2,436.1,1025.0,1119.5,945.9,482.0,133.5,246.5,91.2,435.4,1014.8
"2008M01",1131.9,899.6,515.3,124.9,228.7,92.1,434.6,982.2,1126.8,935.3,484.0,135.4,246.5,91.5,443.2,1025.3,1126.0,941.3,484.5,134.6,245.0,90.8,438.1,1021.0
"2008M02",1096.5,870.0,508.6,131.5,215.7,89.1,421.8,1065.6,1132.0,945.5,486.9,135.2,244.6,90.7,429.0,1014.4,1129.9,935.9,487.1,135.4,243.6,90.4,437.9,1024.8
"2008M03",1166.0,901.3,531.2,129.3,234.3,89.5,462.9,1046.9,1151.8,928.5,489.9,128.9,236.0,88.3,438.1,1000.7,1132.2,931.2,489.0,135.9,242.3,89.8,441.2,1026.2
"2008M04",1089.4,866.3,478.5,135.3,259.5,89.1,446.1,990.7,1127.9,927.0,489.4,141.8,245.5,92.8,445.5,1046.8,1133.6,927.7,489.3,136.3,241.3,89.2,452.5,1026.4
"2008M05",1134.9,895.7,470.7,142.5,261.4,90.7,484.2,1043.7,1142.7,926.3,489.7,136.8,240.3,89.1,473.1,1025.1,1136.4,925.8,488.3,136.7,240.7,88.7,468.0,1026.5
"2008M06",1062.2,818.9,429.7,127.3,221.8,80.4,466.7,953.4,1140.3,916.8,486.2,136.9,235.5,88.2,483.6,1023.3,1143.1,925.4,487.4,137.3,240.6,88.3,481.7,1026.7
"2008M07",1108.8,870.8,467.1,142.7,226.6,87.2,503.4,1069.6,1146.7,929.0,484.3,138.1,243.7,87.2,492.3,1023.6,1154.1,926.7,487.6,138.1,241.0,88.2,488.8,1026.9
"2008M08",1155.4,860.4,481.2,137.4,212.6,86.3,479.7,1037.0,1172.4,937.3,491.7,138.8,245.1,88.3,479.2,1021.6,1168.2,929.3,488.8,138.8,242.0,88.5,485.7,1025.6
"2008M09",1131.9,858.1,456.6,139.0,211.0,88.2,465.6,1021.9,1184.3,929.5,491.2,139.7,237.7,89.2,478.4,1044.6,1182.5,932.7,490.6,139.2,243.6,89.0,472.0,1022.1
"2008M10",1220.0,943.0,499.0,144.7,236.9,91.0,463.7,1042.9,1194.6,934.2,491.1,139.3,244.3,89.7,462.5,1051.5,1195.8,935.8,492.4,139.3,245.5,89.7,449.7,1016.2
"2008M11",1238.4,988.6,503.2,139.1,250.3,91.1,405.5,1003.3,1207.2,932.9,493.1,138.9,245.5,91.0,413.5,1012.1,1205.9,938.1,493.5,139.3,247.6,90.5,423.5,1008.5
"2008M12",1440.0,1450.3,541.4,160.5,364.8,106.2,396.0,1024.2,1211.1,950.0,497.6,139.7,250.9,91.5,382.7,973.9,1213.3,939.8,495.0,139.4,249.7,91.2,401.3,1000.7
"2009M01",1244.3,916.2,541.1,129.3,242.3,92.5,376.4,937.4,1225.7,936.6,494.2,139.9,250.7,91.1,380.5,982.9,1219.8,940.6,497.1,140.0,251.7,91.8,388.3,995.1
"2009M02",1141.5,831.0,496.9,129.4,215.9,85.7,385.9,995.4,1221.7,943.9,499.0,140.4,259.2,92.2,406.7,992.6,1226.9,940.5,499.4,141.1,253.5,92.3,384.4,993.7
"2009M03",1236.4,900.3,533.0,144.3,254.2,95.1,414.3,1055.1,1232.6,935.7,504.1,142.3,261.0,92.9,389.9,997.5,1235.6,939.2,501.4,142.3,254.8,92.6,385.2,996.8
"2009M04",1214.8,877.2,496.7,139.1,264.9,89.5,387.6,961.2,1249.0,936.9,500.9,145.3,252.1,94.0,385.5,1005.9,1245.9,937.7,502.4,143.3,255.7,92.9,386.8,1003.6
"2009M05",1239.8,903.7,488.4,143.3,276.5,91.2,390.3,1004.0,1257.5,944.6,505.6,143.0,258.2,92.6,384.8,1012.4,1256.1,936.9,502.6,143.9,256.2,93.1,389.6,1012.4
"2009M06",1176.4,830.8,435.7,138.5,234.6,87.2,385.1,972.6,1262.5,925.1,499.9,144.1,245.2,91.9,399.8,1018.8,1264.6,937.4,503.4,144.4,256.3,93.3,393.9,1021.2
"2009M07",1232.7,885.6,497.8,152.1,241.0,95.1,400.2,1085.7,1270.3,936.8,504.7,145.2,254.3,94.2,394.0,1031.0,1269.4,938.7,506.1,145.0,256.1,93.5,399.0,1027.7
"2009M08",1248.4,860.7,495.5,141.4,218.6,90.4,400.8,1047.2,1271.3,946.7,510.8,145.7,256.2,94.2,408.9,1033.5,1269.7,940.3,509.4,145.7,255.8,93.8,403.6,1031.8
"2009M09",1219.5,870.7,481.4,146.6,227.9,93.0,399.0,1015.5,1271.6,944.8,515.2,146.5,259.2,93.9,409.0,1041.1,1267.6,941.7,512.1,146.3,255.4,94.1,407.8,1034.3
"2009M10",1298.2,953.3,528.4,151.0,248.7,95.8,405.5,1016.2,1260.3,938.0,512.5,146.9,251.3,94.5,404.5,1037.7,1265.5,942.5,513.6,146.9,255.2,94.4,413.4,1036.3
"2009M11",1275.6,998.1,514.7,148.5,255.7,94.4,418.4,1036.8,1260.2,945.7,511.9,146.7,254.3,93.9,426.6,1023.3,1265.7,942.7,514.2,147.4,255.1,94.9,421.0,1039.0
"2009M12",1530.0,1444.2,566.8,172.5,378.2,111.2,450.9,1083.2,1276.9,939.9,518.6,148.7,258.8,95.9,427.9,1037.8,1269.3,942.3,516.4,148.0,255.2,95.2,429.3,1042.1
"2010M01",1281.9,915.1,565.6,132.2,241.0,94.0,434.5,982.1,1271.7,943.4,516.8,148.4,252.3,95.6,438.3,1060.7,1274.7,941.5,520.1,148.5,255.4,95.5,437.0,1045.7
"2010M02",1195.4,821.7,518.3,137.4,212.7,88.7,420.8,1052.4,1280.0,936.8,524.5,148.9,257.2,95.5,441.0,1045.3,1279.4,941.2,523.6,148.8,255.7,95.7,441.8,1048.9
"2010M03",1310.7,929.6,556.5,159.4,253.0,102.9,476.1,1142.7,1304.6,960.4,531.2,152.1,255.9,97.8,443.4,1061.0,1282.2,941.3,525.6,149.1,256.2,95.8,442.9,1051.5
"2010M04",1240.5,872.0,523.2,144.2,269.1,92.3,448.1,1007.1,1271.7,925.0,523.6,149.1,252.5,95.3,443.7,1045.3,1285.4,941.5,526.8,149.6,256.8,96.0,441.0,1053.8
"2010M05",1263.4,893.9,503.5,145.1,272.9,91.9,435.6,1039.2,1288.2,942.4,525.2,147.4,259.6,95.0,437.1,1048.4,1290.1,942.2,527.9,150.4,257.5,96.3,436.9,1056.3
"2010M06",1210.3,847.9,467.6,147.1,249.6,93.1,412.6,1020.2,1295.0,943.1,531.7,152.0,261.2,97.8,429.6,1068.3,1295.8,943.4,528.9,151.3,258.2,96.8,432.9,1060.4
"2010M07",1283.8,901.3,532.2,156.8,248.5,98.5,434.3,1095.8,1309.4,946.6,531.6,151.7,257.1,97.6,432.9,1058.0,1304.5,944.6,530.2,152.3,258.9,97.4,431.4,1066.4
"2010M08",1276.9,850.6,504.4,149.9,216.4,94.7,423.1,1110.8,1311.9,945.0,531.4,153.1,259.3,97.5,433.9,1081.4,1317.3,946.0,532.4,153.1,259.4,98.1,434.4,1072.5
"2010M09",1283.9,908.8,505.7,155.3,225.9,98.8,427.6,1059.8,1329.9,985.4,532.1,154.4,258.2,100.3,439.4,1077.4,1333.8,947.1,535.2,153.9,259.9,98.6,442.2,1077.1
"2010M10",1392.7,932.7,559.6,152.8,257.1,95.0,456.5,1026.5,1361.9,926.5,540.2,154.0,262.8,96.4,456.6,1077.8,1350.8,947.9,539.4,154.7,260.2,98.9,454.4,1080.2
"2010M11",1384.3,1010.3,540.2,163.5,271.2,103.8,463.6,1130.6,1369.4,947.1,548.2,155.7,264.3,99.7,466.2,1093.9,1364.6,948.8,544.2,155.3,260.4,99.1,469.4,1082.7
"2010M12",1651.0,1473.2,606.1,183.9,390.4,115.4,517.9,1125.8,1375.1,948.9,544.7,156.3,260.9,99.1,486.0,1075.2,1373.6,950.3,548.2,155.8,260.8,99.3,484.3,1086.8
"2011M01",1378.6,922.4,597.6,136.1,247.6,95.6,493.7,1003.9,1373.8,957.3,553.1,155.3,262.6,99.0,498.5,1085.6,1379.8,952.1,551.2,156.4,261.4,99.7,495.8,1093.0
"2011M02",1295.5,816.0,544.9,145.6,209.7,93.1,482.1,1115.4,1387.5,933.9,554.8,157.7,255.1,100.3,503.6,1101.6,1387.2,954.8,554.6,157.1,262.2,100.3,502.9,1100.2
"2011M03",1414.8,932.6,584.9,166.6,256.0,105.9,542.8,1192.1,1396.4,962.2,557.0,157.7,259.4,100.6,501.4,1109.9,1397.3,958.2,559.2,157.9,263.2,101.1,504.8,1107.4
"2011M04",1384.3,914.1,570.2,150.6,290.5,98.6,520.8,1056.9,1412.8,965.6,566.1,159.2,269.0,102.6,519.1,1122.8,1408.9,961.9,565.4,159.0,264.5,102.1,501.7,1113.0
"2011M05",1374.9,899.9,539.1,159.1,268.5,101.0,494.6,1130.7,1415.3,956.6,573.3,159.6,261.0,103.2,497.8,1123.2,1419.0,965.2,572.7,160.1,265.9,102.9,495.8,1116.5
"2011M06",1345.4,879.3,520.0,157.4,256.2,99.4,462.7,1071.1,1429.7,971.9,577.4,161.5,267.0,104.1,485.3,1104.6,1427.2,968.1,580.4,161.0,267.4,103.6,488.8,1118.8
"2011M07",1400.3,930.2,595.8,161.0,263.0,101.9,480.8,1125.1,1435.8,987.4,592.4,161.8,276.9,103.8,485.4,1120.6,1435.0,970.3,587.2,161.8,268.7,103.9,485.0,1121.1
"2011M08",1398.7,871.5,557.3,164.4,227.3,104.4,475.1,1182.3,1435.0,962.7,590.1,162.7,269.3,104.4,486.0,1125.8,1441.3,972.1,592.1,162.7,270.0,104.2,488.3,1124.9
"2011M09",1402.0,900.5,568.9,165.4,242.2,104.0,480.5,1094.8,1450.9,973.3,594.3,162.7,273.3,103.8,493.1,1109.0,1444.2,974.0,594.1,163.6,271.2,104.6,499.0,1130.4
"2011M10",1474.4,979.7,616.4,161.2,277.2,102.0,517.0,1081.5,1448.9,978.4,601.2,165.6,286.4,104.9,518.7,1137.4,1443.6,976.4,594.2,164.5,272.1,105.1,513.1,1136.8
"2011M11",1451.9,1046.7,582.5,175.5,278.7,109.9,533.1,1183.4,1434.7,977.7,589.8,165.7,271.4,105.9,528.3,1149.9,1442.1,978.6,593.6,165.3,272.8,105.8,525.6,1142.7
"2011M12",1742.5,1531.3,655.4,191.4,410.2,122.9,568.6,1174.0,1439.9,979.0,583.8,164.8,266.9,106.4,531.9,1143.5,1442.4,980.6,593.0,166.2,273.4,106.7,532.6,1147.2
