"Electronic card transactions by mean and proportion (Monthly)","","","","","","","","","","","","","",""
"","Actual","","","","","","","","","","","","",""
" ","Mean transaction value","","Mean value of transaction per person","","Mean number of transactions per person","","ECT core retail as a proportion of core Retail Trade Survey","","ECT retail as a proportion of total Retail Trade Survey","","Credit card usage as a proportion of total ECT value","","Debit card usage as a proportion of total ECT value",""
" ","Proportion (%)","Value ($)","Proportion (%)","Value ($)","Proportion (%)","Value ($)","Proportion (%)","Value ($)","Proportion (%)","Value ($)","Proportion (%)","Value ($)","Proportion (%)","Value ($)"
"2008M08","..",52.8,"..","..","..","..",63.1,"..",57.6,"..",44.3,"..",55.7,".."
"2008M09","..",52.7,"..","..","..","..",61.7,"..",55.9,"..",44.8,"..",55.2,".."
"2008M10","..",52.1,"..","..","..","..",63.8,"..",58.9,"..",44.2,"..",55.8,".."
"2008M11","..",52.9,"..","..","..","..",64.3,"..",58.7,"..",44.9,"..",55.1,".."
"2008M12","..",55.9,"..","..","..","..",64.9,"..",59.9,"..",44.9,"..",55.1,".."
"2009M01","..",51.8,"..","..","..","..",64.5,"..",59.6,"..",43.9,"..",56.1,".."
"2009M02","..",53.2,"..","..","..","..",63.4,"..",58.5,"..",45.3,"..",54.7,".."
"2009M03","..",52.0,"..","..","..","..",63.9,"..",58.6,"..",45.0,"..",55.0,".."
"2009M04","..",51.2,"..","..","..","..",64.4,"..",59.1,"..",42.9,"..",57.1,".."
"2009M05","..",50.4,"..","..","..","..",64.7,"..",59.4,"..",42.0,"..",58.0,".."
"2009M06","..",50.4,"..","..","..","..",62.5,"..",57.1,"..",42.4,"..",57.6,".."
"2009M07","..",51.0,"..","..","..","..",63.6,"..",58.2,"..",42.6,"..",57.4,".."
"2009M08","..",50.4,"..","..","..","..",62.6,"..",57.9,"..",42.1,"..",57.9,".."
"2009M09","..",50.1,"..","..","..","..",62.2,"..",57.1,"..",42.6,"..",57.4,".."
"2009M10","..",50.2,"..","..","..","..",64.5,"..",59.5,"..",42.6,"..",57.4,".."
"2009M11","..",51.8,"..","..","..","..",62.4,"..",57.8,"..",44.1,"..",55.9,".."
"2009M12","..",54.9,"..","..","..","..",64.9,"..",60.4,"..",44.0,"..",56.0,".."
"2010M01","..",51.0,"..","..","..","..",63.9,"..",58.8,"..",43.1,"..",56.9,".."
"2010M02","..",51.8,"..","..","..","..",62.5,"..",57.4,"..",44.3,"..",55.7,".."
"2010M03","..",51.4,"..","..","..","..",63.3,"..",57.8,"..",44.2,"..",55.8,".."
"2010M04","..",50.2,"..","..","..","..",63.7,"..",58.8,"..",42.3,"..",57.7,".."
"2010M05","..",49.8,"..","..","..","..",64.3,"..",57.4,"..",41.9,"..",58.1,".."
"2010M06","..",49.8,"..","..","..","..",62.8,"..",56.9,"..",41.9,"..",58.1,".."
"2010M07","..",49.8,"..","..","..","..",64.7,"..",59.0,"..",41.6,"..",58.4,".."
"2010M08","..",49.9,"..","..","..","..",63.2,"..",57.7,"..",41.7,"..",58.3,".."
"2010M09","..",50.2,"..","..","..","..",63.1,"..",57.2,"..",42.1,"..",57.9,".."
"2010M10","..",49.3,"..","..","..","..",65.1,"..",60.6,"..",41.3,"..",58.7,".."
"2010M11","..",51.6,"..","..","..","..",64.1,"..",58.6,"..",43.4,"..",56.6,".."
"2010M12","..",54.6,"..","..","..","..",66.5,"..",62.2,"..",43.1,"..",56.9,".."
"2011M01","..",51.1,"..","..","..","..","..","..","..","..",42.6,"..",57.4,".."
"2011M02","..",52.2,"..","..","..","..","..","..","..","..",43.8,"..",56.2,".."
"2011M03","..",51.6,"..","..","..","..","..","..","..","..",42.8,"..",57.2,".."
"2011M04","..",51.3,"..","..","..","..","..","..","..","..",41.4,"..",58.6,".."
"2011M05","..",50.9,"..","..","..","..","..","..","..","..",41.4,"..",58.6,".."
"2011M06","..",50.5,"..","..","..","..","..","..","..","..",40.9,"..",59.1,".."
"2011M07","..",50.6,"..","..","..","..","..","..","..","..",41.2,"..",58.8,".."
"2011M08","..",50.6,"..","..","..","..","..","..","..","..",41.1,"..",58.9,".."
"2011M09","..",50.2,"..","..","..","..","..","..","..","..",41.7,"..",58.3,".."
"2011M10","..",50.4,"..","..","..","..","..","..","..","..",42.1,"..",57.9,".."
"2011M11","..",52.2,"..","..","..","..","..","..","..","..",43.4,"..",56.6,".."
"2011M12","..",55.4,"..","..","..","..","..","..","..","..",43.2,"..",56.8,".."
"2012M01","..",51.8,"..","..","..","..","..","..","..","..",42.9,"..",57.1,".."
"2012M02","..",52.5,"..","..","..","..","..","..","..","..",43.4,"..",56.6,".."
"2012M03","..",51.3,"..","..","..","..","..","..","..","..",42.8,"..",57.2,".."
"2012M04","..",51.1,"..","..","..","..","..","..","..","..",41.5,"..",58.5,".."
"2012M05","..",50.8,"..","..","..","..","..","..","..","..",41.2,"..",58.8,".."
"2012M06","..",50.6,"..","..","..","..","..","..","..","..",40.9,"..",59.1,".."
"2012M07","..",50.3,"..","..","..","..","..","..","..","..",41.2,"..",58.8,".."
"2012M08","..",50.3,"..","..","..","..","..","..","..","..",41.0,"..",59.0,".."
"2012M09","..",49.9,"..","..","..","..","..","..","..","..",41.6,"..",58.4,".."
"2012M10","..",50.6,"..","..","..","..","..","..","..","..",42.1,"..",57.9,".."
"2012M11","..",51.9,"..","..","..","..","..","..","..","..",43.1,"..",56.9,".."
"2012M12","..",54.8,"..","..","..","..","..","..","..","..",43.2,"..",56.8,".."
"2013M01","..",51.4,"..","..","..","..","..","..","..","..",42.6,"..",57.4,".."
"2013M02","..",52.5,"..","..","..","..","..","..","..","..",43.6,"..",56.4,".."
"2013M03","..",51.2,"..","..","..","..","..","..","..","..",42.9,"..",57.1,".."
"2013M04","..",51.1,"..","..","..","..","..","..","..","..",42.5,"..",57.5,".."
"2013M05","..",50.6,"..","..","..","..","..","..","..","..",41.8,"..",58.2,".."
"2013M06","..",50.4,"..","..","..","..","..","..","..","..",41.8,"..",58.2,".."
"2013M07","..",50.7,"..","..","..","..","..","..","..","..",42.4,"..",57.6,".."
"2013M08","..",50.4,"..","..","..","..","..","..","..","..",41.9,"..",58.1,".."
"2013M09","..",50.1,"..","..","..","..","..","..","..","..",42.5,"..",57.5,".."
"2013M10","..",50.5,"..","..","..","..","..","..","..","..",42.9,"..",57.1,".."
"2013M11","..",51.9,"..","..","..","..","..","..","..","..",43.9,"..",56.1,".."
"2013M12","..",55.0,"..","..","..","..","..","..","..","..",44.3,"..",55.7,".."
"2014M01","..",51.8,"..","..","..","..","..","..","..","..",44.0,"..",56.0,".."
"2014M02","..",52.0,"..","..","..","..","..","..","..","..",44.6,"..",55.4,".."
"2014M03","..",50.7,"..","..","..","..","..","..","..","..",44.0,"..",56.0,".."
"2014M04","..",50.5,"..","..","..","..","..","..","..","..",42.9,"..",57.1,".."
"2014M05","..",50.1,"..","..","..","..","..","..","..","..",42.2,"..",57.8,".."
"2014M06","..",50.1,"..","..","..","..","..","..","..","..",42.6,"..",57.4,".."
"2014M07","..",50.2,"..","..","..","..","..","..","..","..",42.7,"..",57.3,".."
"2014M08","..",49.6,"..","..","..","..","..","..","..","..",42.3,"..",57.7,".."
"2014M09","..",49.6,"..","..","..","..","..","..","..","..",43.3,"..",56.7,".."
"2014M10","..",50.2,"..","..","..","..","..","..","..","..",43.6,"..",56.4,".."
"2014M11","..",51.3,"..","..","..","..","..","..","..","..",44.7,"..",55.3,".."
"2014M12","..",54.4,"..","..","..","..","..","..","..","..",44.9,"..",55.1,".."
"2015M01","..",50.4,"..","..","..","..","..","..","..","..",44.3,"..",55.7,".."
"2015M02","..",51.1,"..","..","..","..","..","..","..","..",45.4,"..",54.6,".."
"2015M03","..",50.0,"..","..","..","..","..","..","..","..",45.1,"..",54.9,".."
"2015M04","..",49.8,"..","..","..","..","..","..","..","..",43.5,"..",56.5,".."
"2015M05","..",49.5,"..","..","..","..","..","..","..","..",43.5,"..",56.5,".."
"2015M06","..",50.0,"..","..","..","..","..","..","..","..",44.2,"..",55.8,".."
"2015M07","..",50.4,"..","..","..","..","..","..","..","..",44.3,"..",55.7,".."
"2015M08","..",49.8,"..","..","..","..","..","..","..","..",44.2,"..",55.8,".."
"2015M09","..",49.4,"..","..","..","..","..","..","..","..",44.8,"..",55.2,".."
"2015M10","..",49.9,"..","..","..","..","..","..","..","..",45.1,"..",54.9,".."
"2015M11","..",51.1,"..","..","..","..","..","..","..","..",46.6,"..",53.4,".."
"2015M12","..",54.2,"..","..","..","..","..","..","..","..",46.5,"..",53.5,".."
"2016M01","..",50.5,"..","..","..","..","..","..","..","..",46.5,"..",53.5,".."
"2016M02","..",51.5,"..","..","..","..","..","..","..","..",47.2,"..",52.8,".."
"2016M03","..",49.7,"..","..","..","..","..","..","..","..",46.8,"..",53.2,".."
"2016M04","..",49.1,"..","..","..","..","..","..","..","..",45.7,"..",54.3,".."
"2016M05","..",49.2,"..","..","..","..","..","..","..","..",45.8,"..",54.2,".."
"2016M06","..",49.1,"..","..","..","..","..","..","..","..",45.6,"..",54.4,".."
"2016M07","..",48.9,"..","..","..","..","..","..","..","..",45.9,"..",54.1,".."
"2016M08","..",48.8,"..","..","..","..","..","..","..","..",46.3,"..",53.7,".."
"2016M09","..",48.9,"..","..","..","..","..","..","..","..",47.0,"..",53.0,".."
"2016M10","..",49.2,"..","..","..","..","..","..","..","..",47.5,"..",52.5,".."
"2016M11","..",50.1,"..","..","..","..","..","..","..","..",48.6,"..",51.4,".."
"2016M12","..",53.6,"..","..","..","..","..","..","..","..",48.9,"..",51.1,".."
"2017M01","..",52.2,"..","..","..","..","..","..","..","..",52.9,"..",47.1,".."
"2017M02","..",51.9,"..","..","..","..","..","..","..","..",53.3,"..",46.7,".."
"2017M03","..",50.9,"..","..","..","..","..","..","..","..",53.2,"..",46.8,".."
"2017M04","..",50.7,"..","..","..","..","..","..","..","..",51.9,"..",48.1,".."
"2017M05","..",50.5,"..","..","..","..","..","..","..","..",51.9,"..",48.1,".."
"2017M06","..",50.1,"..","..","..","..","..","..","..","..",52.0,"..",48.0,".."
"2017M07","..",50.2,"..","..","..","..","..","..","..","..",52.3,"..",47.7,".."
"2017M08","..",49.9,"..","..","..","..","..","..","..","..",52.5,"..",47.5,".."
"2017M09","..",49.6,"..","..","..","..","..","..","..","..",52.8,"..",47.2,".."
"2017M10","..",50.3,"..","..","..","..","..","..","..","..",53.5,"..",46.5,".."
"2017M11","..",51.2,"..","..","..","..","..","..","..","..",54.2,"..",45.8,".."
"2017M12","..",54.0,"..","..","..","..","..","..","..","..",54.2,"..",45.8,".."
"2018M01","..",51.5,"..","..","..","..","..","..","..","..",55.7,"..",44.3,".."
"2018M02","..",51.5,"..","..","..","..","..","..","..","..",56.1,"..",43.9,".."
"2018M03","..",50.5,"..","..","..","..","..","..","..","..",55.5,"..",44.5,".."
"2018M04","..",50.1,"..","..","..","..","..","..","..","..",55.0,"..",45.0,".."
"2018M05","..",50.0,"..","..","..","..","..","..","..","..",54.4,"..",45.6,".."
"2018M06","..",50.2,"..","..","..","..","..","..","..","..",54.4,"..",45.6,".."
"2018M07","..",50.1,"..","..","..","..","..","..","..","..",54.8,"..",45.2,".."
"2018M08","..",50.1,"..","..","..","..","..","..","..","..",54.7,"..",45.3,".."
"2018M09","..",49.9,"..","..","..","..","..","..","..","..",55.4,"..",44.6,".."
"2018M10","..",50.7,"..","..","..","..","..","..","..","..",55.9,"..",44.1,".."
"2018M11","..",51.8,"..","..","..","..","..","..","..","..",56.7,"..",43.3,".."
"2018M12","..",53.6,"..","..","..","..","..","..","..","..",56.1,"..",43.9,".."
"2019M01","..",51.2,"..","..","..","..","..","..","..","..",57.2,"..",42.8,".."
"2019M02","..",50.9,"..","..","..","..","..","..","..","..",57.2,"..",42.8,".."
"2019M03","..",49.6,"..","..","..","..","..","..","..","..",56.6,"..",43.4,".."
"2019M04","..",50.4,"..","..","..","..","..","..","..","..",55.9,"..",44.1,".."
"2019M05","..",49.8,"..","..","..","..","..","..","..","..",55.1,"..",44.9,".."
"2019M06","..",49.9,"..","..","..","..","..","..","..","..",55.4,"..",44.6,".."
"2019M07","..",49.8,"..","..","..","..","..","..","..","..",55.3,"..",44.7,".."
"2019M08","..",50.1,"..","..","..","..","..","..","..","..",55.1,"..",44.9,".."
"2019M09","..",49.9,"..","..","..","..","..","..","..","..",55.9,"..",44.1,".."
"2019M10","..",50.1,"..","..","..","..","..","..","..","..",56.0,"..",44.0,".."
"2019M11","..",51.6,"..","..","..","..","..","..","..","..",57.1,"..",42.9,".."
"2019M12","..",54.0,"..","..","..","..","..","..","..","..",56.9,"..",43.1,".."
"2020M01","..",51.4,"..","..","..","..","..","..","..","..",57.6,"..",42.4,".."
"2020M02","..",50.1,"..","..","..","..","..","..","..","..",57.4,"..",42.6,".."
"2020M03","..",53.9,"..","..","..","..","..","..","..","..",58.0,"..",42.0,".."
"2020M04","..",73.3,"..","..","..","..","..","..","..","..",69.1,"..",30.9,".."
"2020M05","..",58.2,"..","..","..","..","..","..","..","..",64.1,"..",35.9,".."
"2020M06","..",53.0,"..","..","..","..","..","..","..","..",61.2,"..",38.8,".."
"2020M07","..",50.5,"..","..","..","..","..","..","..","..",60.0,"..",40.0,".."
"2020M08","..",51.1,"..","..","..","..","..","..","..","..",61.4,"..",38.6,".."
